date,station,volume,mark,price,payment
2020-03-31 16:51:08,A,22.1,Premium,1.85,40.89
2020-03-31 19:12:21,B,34.0,Super,2.02,68.68
2020-03-31 21:33:34,A,35.6,Premium,1.85,65.86
2020-03-31 23:54:47,A,40.4,Premium,1.85,74.74
2020-04-01 02:16:00,C,29.2,Regular,1.79,52.27
2020-04-01 04:37:13,A,14.4,Regular,1.79,25.78
2020-04-01 06:58:26,C,15.3,Super,2.03,31.06
2020-04-01 09:19:39,C,24.7,Regular,1.79,44.21
2020-04-01 11:40:52,C,22.7,Regular,1.79,40.63
2020-04-01 14:02:05,B,43.6,Regular,1.79,78.04
2020-04-01 16:23:18,B,53.8,Premium,1.86,100.07
2020-04-01 18:44:31,B,51.2,Regular,1.79,91.65
2020-04-01 21:05:44,C,31.4,Super,2.03,63.74
2020-04-01 23:26:57,B,30.4,Premium,1.86,56.54
2020-04-02 01:48:10,B,40.2,Premium,1.86,74.77
2020-04-02 04:09:23,A,36.6,Regular,1.79,65.51
2020-04-02 06:30:36,B,22.2,Premium,1.86,41.29
2020-04-02 08:51:49,B,17.6,Super,2.03,35.73
2020-04-02 11:13:02,C,11.1,Super,2.03,22.53
2020-04-02 13:34:15,C,10.1,Premium,1.86,18.79
2020-04-02 15:55:28,C,5.6,Regular,1.79,10.02
2020-04-02 18:16:41,C,20.2,Regular,1.79,36.16
2020-04-02 20:37:54,C,9.0,Premium,1.86,16.74
2020-04-02 22:59:07,C,11.0,Super,2.03,22.33
2020-04-03 01:20:20,B,32.4,Premium,1.86,60.26
2020-04-03 03:41:33,C,19.6,Regular,1.79,35.08
2020-04-03 06:02:46,C,21.9,Regular,1.79,39.2
2020-04-03 08:23:59,A,33.7,Premium,1.86,62.68
2020-04-03 10:45:12,B,34.3,Super,2.03,69.63
2020-04-03 13:06:25,B,42.2,Premium,1.86,78.49
2020-04-03 15:27:38,B,25.0,Super,2.03,50.75
2020-04-03 17:48:51,C,32.5,Super,2.03,65.97
2020-04-03 20:10:04,C,21.2,Premium,1.86,39.43
2020-04-03 22:31:17,C,19.5,Premium,1.86,36.27
2020-04-04 00:52:30,A,34.6,Super,2.03,70.24
2020-04-04 03:13:43,C,10.2,Super,2.03,20.71
2020-04-04 05:34:56,A,40.2,Super,2.03,81.61
2020-04-04 07:56:09,B,20.6,Super,2.03,41.82
2020-04-04 10:17:22,C,7.0,Regular,1.79,12.53
2020-04-04 12:38:35,A,26.5,Premium,1.86,49.29
2020-04-04 14:59:48,A,16.2,Super,2.03,32.89
2020-04-04 17:21:01,C,36.3,Premium,1.86,67.52
2020-04-04 19:42:14,B,18.8,Super,2.03,38.16
2020-04-04 22:03:27,B,27.7,Premium,1.86,51.52
2020-04-05 00:24:40,B,6.8,Premium,1.86,12.65
2020-04-05 02:45:53,A,28.1,Super,2.03,57.04
2020-04-05 05:07:06,A,12.2,Super,2.03,24.77
2020-04-05 07:28:19,A,26.9,Premium,1.86,50.03
2020-04-05 09:49:32,A,15.7,Premium,1.86,29.2
2020-04-05 12:10:45,B,5.0,Premium,1.86,9.3
2020-04-05 14:31:58,C,19.2,Regular,1.79,34.37
2020-04-05 16:53:11,A,20.9,Super,2.03,42.43
2020-04-05 19:14:24,A,28.8,Regular,1.79,51.55
2020-04-05 21:35:37,B,42.7,Regular,1.79,76.43
2020-04-05 23:56:50,C,35.2,Super,2.03,71.46
2020-04-06 02:18:03,C,25.7,Super,2.03,52.17
2020-04-06 04:39:16,B,27.4,Regular,1.79,49.05
2020-04-06 07:00:29,B,6.8,Super,2.03,13.8
2020-04-06 09:21:42,C,19.8,Premium,1.86,36.83
2020-04-06 11:42:55,A,22.1,Premium,1.86,41.11
2020-04-06 14:04:08,C,16.2,Regular,1.79,29.0
2020-04-06 16:25:21,B,31.6,Regular,1.79,56.56
2020-04-06 18:46:34,A,31.2,Super,2.03,63.34
2020-04-06 21:07:47,A,11.8,Super,2.03,23.95
2020-04-06 23:29:00,B,14.0,Regular,1.79,25.06
2020-04-07 01:50:13,B,22.3,Regular,1.79,39.92
2020-04-07 04:11:26,B,16.6,Premium,1.86,30.88
2020-04-07 06:32:39,C,5.0,Premium,1.86,9.3
2020-04-07 08:53:52,C,9.0,Super,2.03,18.27
2020-04-07 11:15:05,A,7.7,Premium,1.86,14.32
2020-04-07 13:36:18,B,38.5,Super,2.03,78.15
2020-04-07 15:57:31,A,37.0,Super,2.03,75.11
2020-04-07 18:18:44,A,9.0,Super,2.03,18.27
2020-04-07 20:39:57,A,25.5,Premium,1.86,47.43
2020-04-07 23:01:10,A,28.7,Regular,1.79,51.37
2020-04-08 01:22:23,B,6.1,Regular,1.79,10.92
2020-04-08 03:43:36,A,21.6,Premium,1.86,40.18
2020-04-08 06:04:49,B,54.4,Regular,1.79,97.38
2020-04-08 08:26:02,B,32.2,Super,2.03,65.37
2020-04-08 10:47:15,C,15.8,Regular,1.79,28.28
2020-04-08 13:08:28,B,17.3,Premium,1.86,32.18
2020-04-08 15:29:41,C,5.0,Regular,1.79,8.95
2020-04-08 17:50:54,B,29.6,Super,2.03,60.09
2020-04-08 20:12:07,B,47.4,Super,2.03,96.22
2020-04-08 22:33:20,B,14.3,Premium,1.86,26.6
2020-04-09 00:54:33,C,5.0,Premium,1.86,9.3
2020-04-09 03:15:46,C,12.1,Premium,1.86,22.51
2020-04-09 05:36:59,A,28.8,Super,2.03,58.46
2020-04-09 07:58:12,C,14.1,Regular,1.79,25.24
2020-04-09 10:19:25,C,10.6,Regular,1.79,18.97
2020-04-09 12:40:38,C,18.2,Premium,1.86,33.85
2020-04-09 15:01:51,C,20.1,Regular,1.79,35.98
2020-04-09 17:23:04,A,6.1,Regular,1.79,10.92
2020-04-09 19:44:17,C,16.0,Premium,1.86,29.76
2020-04-09 22:05:30,B,18.0,Premium,1.86,33.48
2020-04-10 00:26:43,B,16.3,Super,2.03,33.09
2020-04-10 02:47:56,C,8.8,Super,2.03,17.86
2020-04-10 05:09:09,C,26.5,Super,2.03,53.79
2020-04-10 07:30:22,B,16.3,Super,2.03,33.09
2020-04-10 09:51:35,B,5.0,Regular,1.79,8.95
2020-04-10 12:12:48,A,22.6,Regular,1.79,40.45
2020-04-10 14:34:01,B,32.8,Super,2.03,66.58
2020-04-10 16:55:14,B,14.4,Super,2.03,29.23
2020-04-10 19:16:27,C,13.0,Premium,1.86,24.18
2020-04-10 21:37:40,B,16.2,Regular,1.79,29.0
2020-04-10 23:58:53,A,16.5,Regular,1.79,29.54
2020-04-11 02:20:06,B,37.3,Super,2.03,75.72
2020-04-11 04:41:19,C,17.0,Regular,1.79,30.43
2020-04-11 07:02:32,C,25.6,Premium,1.86,47.62
2020-04-11 09:23:45,B,12.4,Premium,1.86,23.06
2020-04-11 11:44:58,C,14.6,Regular,1.79,26.13
2020-04-11 14:06:11,A,29.5,Super,2.03,59.88
2020-04-11 16:27:24,A,11.9,Regular,1.79,21.3
2020-04-11 18:48:37,B,36.1,Premium,1.86,67.15
2020-04-11 21:09:50,B,16.4,Super,2.03,33.29
2020-04-11 23:31:03,B,20.2,Regular,1.79,36.16
2020-04-12 01:52:16,C,33.0,Super,2.03,66.99
2020-04-12 04:13:29,A,15.6,Super,2.03,31.67
2020-04-12 06:34:42,A,21.5,Premium,1.86,39.99
2020-04-12 08:55:55,C,23.6,Super,2.03,47.91
2020-04-12 11:17:08,A,22.3,Regular,1.79,39.92
2020-04-12 13:38:21,B,27.1,Super,2.03,55.01
2020-04-12 15:59:34,B,23.3,Super,2.03,47.3
2020-04-12 18:20:47,B,8.4,Regular,1.79,15.04
2020-04-12 20:42:00,A,23.5,Premium,1.86,43.71
2020-04-12 23:03:13,B,15.2,Premium,1.86,28.27
2020-04-13 01:24:26,C,25.0,Regular,1.79,44.75
2020-04-13 03:45:39,C,30.3,Regular,1.79,54.24
2020-04-13 06:06:52,A,5.0,Premium,1.86,9.3
2020-04-13 08:28:05,C,30.3,Super,2.03,61.51
2020-04-13 10:49:18,C,14.3,Regular,1.79,25.6
2020-04-13 13:10:31,A,18.7,Super,2.03,37.96
2020-04-13 15:31:44,B,13.1,Regular,1.79,23.45
2020-04-13 17:52:57,B,26.3,Premium,1.86,48.92
2020-04-13 20:14:10,B,24.8,Super,2.03,50.34
2020-04-13 22:35:23,A,30.8,Super,2.03,62.52
2020-04-14 00:56:36,C,11.3,Regular,1.79,20.23
2020-04-14 03:17:49,B,43.9,Super,2.03,89.12
2020-04-14 05:39:02,B,31.9,Regular,1.79,57.1
2020-04-14 08:00:15,A,20.9,Premium,1.86,38.87
2020-04-14 10:21:28,B,21.8,Super,2.03,44.25
2020-04-14 12:42:41,A,16.9,Regular,1.79,30.25
2020-04-14 15:03:54,C,15.8,Super,2.03,32.07
2020-04-14 17:25:07,A,21.7,Regular,1.79,38.84
2020-04-14 19:46:20,A,17.9,Regular,1.79,32.04
2020-04-14 22:07:33,A,13.6,Regular,1.79,24.34
2020-04-15 00:28:46,A,21.7,Premium,1.86,40.36
2020-04-15 02:49:59,C,10.4,Super,2.03,21.11
2020-04-15 05:11:12,C,20.9,Premium,1.86,38.87
2020-04-15 07:32:25,B,21.4,Regular,1.79,38.31
2020-04-15 09:53:38,C,24.3,Regular,1.79,43.5
2020-04-15 12:14:51,C,26.9,Premium,1.86,50.03
2020-04-15 14:36:04,B,35.9,Premium,1.86,66.77
2020-04-15 16:57:17,C,20.9,Super,2.03,42.43
2020-04-15 19:18:30,A,24.3,Regular,1.79,43.5
2020-04-15 21:39:43,A,16.8,Premium,1.86,31.25
2020-04-16 00:00:56,B,32.2,Regular,1.79,57.64
2020-04-16 02:22:09,B,33.5,Regular,1.79,59.96
2020-04-16 04:43:22,B,5.2,Super,2.03,10.56
2020-04-16 07:04:35,A,23.8,Super,2.03,48.31
2020-04-16 09:25:48,C,30.3,Super,2.03,61.51
2020-04-16 11:47:01,A,16.4,Premium,1.86,30.5
2020-04-16 14:08:14,B,17.2,Regular,1.79,30.79
2020-04-16 16:29:27,C,14.2,Premium,1.86,26.41
2020-04-16 18:50:40,C,5.0,Premium,1.86,9.3
2020-04-16 21:11:53,A,21.3,Super,2.03,43.24
2020-04-16 23:33:06,B,24.4,Regular,1.79,43.68
2020-04-17 01:54:19,A,22.0,Regular,1.79,39.38
2020-04-17 04:15:32,C,21.8,Super,2.03,44.25
2020-04-17 06:36:45,A,12.0,Regular,1.79,21.48
2020-04-17 08:57:58,A,22.7,Super,2.03,46.08
2020-04-17 11:19:11,B,29.3,Premium,1.86,54.5
2020-04-17 13:40:24,B,18.1,Premium,1.86,33.67
2020-04-17 16:01:37,C,21.8,Super,2.03,44.25
2020-04-17 18:22:50,A,20.8,Premium,1.86,38.69
2020-04-17 20:44:03,A,13.7,Premium,1.86,25.48
2020-04-17 23:05:16,A,22.8,Super,2.03,46.28
2020-04-18 01:26:29,C,15.4,Premium,1.86,28.64
2020-04-18 03:47:42,C,24.3,Regular,1.79,43.5
2020-04-18 06:08:55,B,21.1,Premium,1.86,39.25
2020-04-18 08:30:08,B,8.5,Super,2.03,17.26
2020-04-18 10:51:21,B,27.2,Regular,1.79,48.69
2020-04-18 13:12:34,A,22.3,Regular,1.79,39.92
2020-04-18 15:33:47,A,9.2,Premium,1.86,17.11
2020-04-18 17:55:00,B,33.0,Regular,1.79,59.07
2020-04-18 20:16:13,A,27.0,Super,2.03,54.81
2020-04-18 22:37:26,B,13.6,Regular,1.79,24.34
2020-04-19 00:58:39,C,12.1,Premium,1.86,22.51
2020-04-19 03:19:52,B,22.3,Premium,1.86,41.48
2020-04-19 05:41:05,C,11.2,Regular,1.79,20.05
2020-04-19 08:02:18,A,26.4,Super,2.03,53.59
2020-04-19 10:23:31,B,25.8,Super,2.03,52.37
2020-04-19 12:44:44,A,9.1,Premium,1.86,16.93
2020-04-19 15:05:57,C,10.6,Premium,1.86,19.72
2020-04-19 17:27:10,C,28.7,Super,2.03,58.26
2020-04-19 19:48:23,C,31.9,Regular,1.79,57.1
2020-04-19 22:09:36,A,25.4,Regular,1.79,45.47
2020-04-20 00:30:49,A,17.9,Regular,1.79,32.04
2020-04-20 02:52:02,A,15.6,Regular,1.79,27.92
2020-04-20 05:13:15,A,25.5,Super,2.03,51.76
2020-04-20 07:34:28,C,18.7,Premium,1.86,34.78
2020-04-20 09:55:41,C,5.0,Premium,1.86,9.3
2020-04-20 12:16:54,B,36.4,Regular,1.79,65.16
2020-04-20 14:38:07,B,40.2,Super,2.03,81.61
2020-04-20 16:59:20,A,27.4,Super,2.03,55.62
2020-04-20 19:20:33,C,8.2,Regular,1.79,14.68
2020-04-20 21:41:46,C,12.2,Regular,1.79,21.84
2020-04-21 00:02:59,C,5.0,Regular,1.79,8.95
2020-04-21 02:24:12,B,43.2,Premium,1.86,80.35
2020-04-21 04:45:25,B,19.7,Regular,1.79,35.26
2020-04-21 07:06:38,C,39.0,Premium,1.86,72.54
2020-04-21 09:27:51,C,35.6,Super,2.03,72.27
2020-04-21 11:49:04,C,9.9,Super,2.03,20.1
2020-04-21 14:10:17,B,15.5,Premium,1.86,28.83
2020-04-21 16:31:30,C,22.2,Premium,1.86,41.29
2020-04-21 18:52:43,C,5.0,Premium,1.86,9.3
2020-04-21 21:13:56,A,15.6,Premium,1.86,29.02
2020-04-21 23:35:09,A,14.6,Regular,1.79,26.13
2020-04-22 01:56:22,B,46.2,Super,2.03,93.79
2020-04-22 04:17:35,C,19.4,Regular,1.79,34.73
2020-04-22 06:38:48,C,15.5,Premium,1.86,28.83
2020-04-22 09:00:01,A,13.7,Regular,1.79,24.52
2020-04-22 11:21:14,B,34.7,Regular,1.79,62.11
2020-04-22 13:42:27,A,15.0,Super,2.03,30.45
2020-04-22 16:03:40,A,19.5,Regular,1.79,34.9
2020-04-22 18:24:53,A,13.6,Super,2.03,27.61
2020-04-22 20:46:06,A,5.0,Premium,1.86,9.3
2020-04-22 23:07:19,C,9.0,Regular,1.79,16.11
2020-04-23 01:28:32,C,13.5,Premium,1.86,25.11
2020-04-23 03:49:45,A,17.4,Super,2.03,35.32
2020-04-23 06:10:58,B,21.4,Premium,1.86,39.8
2020-04-23 08:32:11,B,22.9,Premium,1.86,42.59
2020-04-23 10:53:24,B,18.1,Super,2.03,36.74
2020-04-23 13:14:37,B,40.2,Premium,1.86,74.77
2020-04-23 15:35:50,A,29.5,Premium,1.86,54.87
2020-04-23 17:57:03,C,16.7,Premium,1.86,31.06
2020-04-23 20:18:16,B,27.0,Regular,1.79,48.33
2020-04-23 22:39:29,A,16.3,Premium,1.86,30.32
2020-04-24 01:00:42,B,5.0,Super,2.03,10.15
2020-04-24 03:21:55,B,24.2,Regular,1.79,43.32
2020-04-24 05:43:08,A,23.1,Regular,1.79,41.35
2020-04-24 08:04:21,C,5.0,Super,2.03,10.15
2020-04-24 10:25:34,C,22.5,Premium,1.86,41.85
2020-04-24 12:46:47,A,17.2,Regular,1.79,30.79
2020-04-24 15:08:00,C,21.1,Regular,1.79,37.77
2020-04-24 17:29:13,A,17.5,Regular,1.79,31.32
2020-04-24 19:50:26,A,32.5,Premium,1.86,60.45
2020-04-24 22:11:39,A,22.3,Regular,1.79,39.92
2020-04-25 00:32:52,C,27.0,Super,2.03,54.81
2020-04-25 02:54:05,A,30.8,Premium,1.86,57.29
2020-04-25 05:15:18,B,10.6,Super,2.03,21.52
2020-04-25 07:36:31,C,11.3,Super,2.03,22.94
2020-04-25 09:57:44,C,22.0,Regular,1.79,39.38
2020-04-25 12:18:57,C,14.7,Regular,1.79,26.31
2020-04-25 14:40:10,C,15.8,Regular,1.79,28.28
2020-04-25 17:01:23,B,39.5,Super,2.03,80.18
2020-04-25 19:22:36,C,15.2,Premium,1.86,28.27
2020-04-25 21:43:49,C,9.3,Regular,1.79,16.65
2020-04-26 00:05:02,A,11.7,Regular,1.79,20.94
2020-04-26 02:26:15,C,37.6,Super,2.03,76.33
2020-04-26 04:47:28,B,21.8,Premium,1.86,40.55
2020-04-26 07:08:41,B,7.7,Super,2.03,15.63
2020-04-26 09:29:54,B,5.0,Regular,1.79,8.95
2020-04-26 11:51:07,B,16.6,Super,2.03,33.7
2020-04-26 14:12:20,C,16.2,Regular,1.79,29.0
2020-04-26 16:33:33,C,26.6,Premium,1.86,49.48
2020-04-26 18:54:46,B,34.2,Super,2.03,69.43
2020-04-26 21:15:59,B,23.9,Regular,1.79,42.78
2020-04-26 23:37:12,C,14.0,Regular,1.79,25.06
2020-04-27 01:58:25,B,28.1,Regular,1.79,50.3
2020-04-27 04:19:38,A,5.0,Regular,1.79,8.95
2020-04-27 06:40:51,B,47.8,Super,2.03,97.03
2020-04-27 09:02:04,B,31.8,Regular,1.79,56.92
2020-04-27 11:23:17,A,28.7,Super,2.03,58.26
2020-04-27 13:44:30,A,9.3,Regular,1.79,16.65
2020-04-27 16:05:43,C,29.5,Super,2.03,59.88
2020-04-27 18:26:56,C,13.9,Super,2.03,28.22
2020-04-27 20:48:09,A,10.5,Regular,1.79,18.8
2020-04-27 23:09:22,A,19.6,Regular,1.79,35.08
2020-04-28 01:30:35,C,17.5,Regular,1.79,31.32
2020-04-28 03:51:48,B,11.0,Regular,1.79,19.69
2020-04-28 06:13:01,A,11.1,Premium,1.86,20.65
2020-04-28 08:34:14,C,9.3,Regular,1.79,16.65
2020-04-28 10:55:27,B,12.5,Regular,1.79,22.38
2020-04-28 13:16:40,A,16.1,Regular,1.79,28.82
2020-04-28 15:37:53,B,7.3,Super,2.03,14.82
2020-04-28 17:59:06,C,11.8,Regular,1.79,21.12
2020-04-28 20:20:19,A,30.5,Super,2.03,61.91
2020-04-28 22:41:32,B,33.8,Super,2.03,68.61
2020-04-29 01:02:45,A,9.5,Super,2.03,19.28
2020-04-29 03:23:58,B,35.5,Super,2.03,72.06
2020-04-29 05:45:11,C,5.0,Premium,1.86,9.3
2020-04-29 08:06:24,C,39.9,Regular,1.79,71.42
2020-04-29 10:27:37,A,33.0,Super,2.03,66.99
2020-04-29 12:48:50,B,17.3,Regular,1.79,30.97
2020-04-29 15:10:03,A,23.8,Super,2.03,48.31
2020-04-29 17:31:16,A,6.0,Premium,1.86,11.16
2020-04-29 19:52:29,B,24.7,Super,2.03,50.14
2020-04-29 22:13:42,B,21.8,Regular,1.79,39.02
2020-04-30 00:34:55,B,14.0,Regular,1.79,25.06
2020-04-30 02:56:08,C,13.8,Premium,1.86,25.67
2020-04-30 05:17:21,A,14.3,Regular,1.79,25.6
2020-04-30 07:38:34,A,8.7,Regular,1.79,15.57
2020-04-30 09:59:47,C,10.3,Super,2.03,20.91
2020-04-30 12:21:00,B,6.7,Regular,1.79,11.99
2020-04-30 14:42:13,C,25.7,Super,2.03,52.17
2020-04-30 17:03:26,C,9.6,Premium,1.86,17.86
2020-04-30 19:24:39,C,7.0,Regular,1.79,12.53
2020-04-30 21:45:52,A,28.4,Super,2.03,57.65
2020-05-01 00:07:05,C,23.5,Regular,1.8,42.3
2020-05-01 02:28:18,A,30.8,Super,2.04,62.83
2020-05-01 04:49:31,A,32.1,Premium,1.87,60.03
2020-05-01 07:10:44,A,43.3,Super,2.04,88.33
2020-05-01 09:31:57,B,24.3,Regular,1.8,43.74
2020-05-01 11:53:10,A,5.9,Super,2.04,12.04
2020-05-01 14:14:23,A,25.0,Regular,1.8,45.0
2020-05-01 16:35:36,B,17.6,Premium,1.87,32.91
2020-05-01 18:56:49,A,11.4,Super,2.04,23.26
2020-05-01 21:18:02,C,20.8,Regular,1.8,37.44
2020-05-01 23:39:15,C,28.4,Regular,1.8,51.12
2020-05-02 02:00:28,A,12.8,Regular,1.8,23.04
2020-05-02 04:21:41,B,43.2,Super,2.04,88.13
2020-05-02 06:42:54,C,10.0,Super,2.04,20.4
2020-05-02 09:04:07,B,23.2,Super,2.04,47.33
2020-05-02 11:25:20,B,31.5,Premium,1.87,58.9
2020-05-02 13:46:33,C,15.9,Regular,1.8,28.62
2020-05-02 16:07:46,B,5.0,Regular,1.8,9.0
2020-05-02 18:28:59,C,29.0,Premium,1.87,54.23
2020-05-02 20:50:12,B,18.2,Premium,1.87,34.03
2020-05-02 23:11:25,C,27.1,Super,2.04,55.28
2020-05-03 01:32:38,A,8.1,Super,2.04,16.52
2020-05-03 03:53:51,C,9.0,Super,2.04,18.36
2020-05-03 06:15:04,C,28.3,Super,2.04,57.73
2020-05-03 08:36:17,C,23.2,Super,2.04,47.33
2020-05-03 10:57:30,C,15.4,Super,2.04,31.42
2020-05-03 13:18:43,B,31.2,Premium,1.87,58.34
2020-05-03 15:39:56,A,11.6,Premium,1.87,21.69
2020-05-03 18:01:09,C,20.9,Premium,1.87,39.08
2020-05-03 20:22:22,B,28.1,Regular,1.8,50.58
2020-05-03 22:43:35,A,17.9,Regular,1.8,32.22
2020-05-04 01:04:48,A,12.8,Super,2.04,26.11
2020-05-04 03:26:01,A,22.8,Premium,1.87,42.64
2020-05-04 05:47:14,A,21.5,Regular,1.8,38.7
2020-05-04 08:08:27,C,15.1,Regular,1.8,27.18
2020-05-04 10:29:40,C,9.6,Premium,1.87,17.95
2020-05-04 12:50:53,B,26.5,Regular,1.8,47.7
2020-05-04 15:12:06,B,20.3,Regular,1.8,36.54
2020-05-04 17:33:19,B,12.8,Premium,1.87,23.94
2020-05-04 19:54:32,A,22.4,Regular,1.8,40.32
2020-05-04 22:15:45,A,39.7,Premium,1.87,74.24
2020-05-05 00:36:58,C,16.1,Regular,1.8,28.98
2020-05-05 02:58:11,A,38.5,Premium,1.87,72.0
2020-05-05 05:19:24,A,45.2,Regular,1.8,81.36
2020-05-05 07:40:37,A,11.6,Regular,1.8,20.88
2020-05-05 10:01:50,B,26.5,Premium,1.87,49.56
2020-05-05 12:23:03,B,54.1,Regular,1.8,97.38
2020-05-05 14:44:16,C,18.6,Premium,1.87,34.78
2020-05-05 17:05:29,A,22.4,Premium,1.87,41.89
2020-05-05 19:26:42,A,5.0,Regular,1.8,9.0
2020-05-05 21:47:55,C,14.6,Super,2.04,29.78
2020-05-06 00:09:08,A,28.2,Regular,1.8,50.76
2020-05-06 02:30:21,A,48.7,Super,2.04,99.35
2020-05-06 04:51:34,B,23.8,Super,2.04,48.55
2020-05-06 07:12:47,C,5.0,Regular,1.8,9.0
2020-05-06 09:34:00,C,5.8,Super,2.04,11.83
2020-05-06 11:55:13,C,19.4,Premium,1.87,36.28
2020-05-06 14:16:26,C,31.5,Premium,1.87,58.9
2020-05-06 16:37:39,B,34.8,Super,2.04,70.99
2020-05-06 18:58:52,B,32.5,Premium,1.87,60.78
2020-05-06 21:20:05,A,36.4,Regular,1.8,65.52
2020-05-06 23:41:18,A,14.1,Premium,1.87,26.37
2020-05-07 02:02:31,A,22.2,Super,2.04,45.29
2020-05-07 04:23:44,A,16.3,Regular,1.8,29.34
2020-05-07 06:44:57,B,22.8,Premium,1.87,42.64
2020-05-07 09:06:10,C,9.8,Regular,1.8,17.64
2020-05-07 11:27:23,B,21.9,Super,2.04,44.68
2020-05-07 13:48:36,A,21.7,Premium,1.87,40.58
2020-05-07 16:09:49,B,21.5,Regular,1.8,38.7
2020-05-07 18:31:02,C,18.2,Regular,1.8,32.76
2020-05-07 20:52:15,C,23.9,Premium,1.87,44.69
2020-05-07 23:13:28,B,42.8,Regular,1.8,77.04
2020-05-08 01:34:41,B,43.7,Regular,1.8,78.66
2020-05-08 03:55:54,B,36.4,Super,2.04,74.26
2020-05-08 06:17:07,A,8.1,Super,2.04,16.52
2020-05-08 08:38:20,B,21.6,Super,2.04,44.06
2020-05-08 10:59:33,B,22.8,Super,2.04,46.51
2020-05-08 13:20:46,B,17.7,Super,2.04,36.11
2020-05-08 15:41:59,C,23.2,Super,2.04,47.33
2020-05-08 18:03:12,C,5.0,Premium,1.87,9.35
2020-05-08 20:24:25,A,40.6,Super,2.04,82.82
2020-05-08 22:45:38,A,35.2,Regular,1.8,63.36
2020-05-09 01:06:51,C,24.6,Premium,1.87,46.0
2020-05-09 03:28:04,C,19.2,Regular,1.8,34.56
2020-05-09 05:49:17,C,32.0,Super,2.04,65.28
2020-05-09 08:10:30,B,35.5,Super,2.04,72.42
2020-05-09 10:31:43,B,41.1,Regular,1.8,73.98
2020-05-09 12:52:56,C,19.2,Regular,1.8,34.56
2020-05-09 15:14:09,B,50.0,Regular,1.8,90.0
2020-05-09 17:35:22,B,41.8,Premium,1.87,78.17
2020-05-09 19:56:35,A,27.6,Super,2.04,56.3
2020-05-09 22:17:48,C,32.3,Regular,1.8,58.14
2020-05-10 00:39:01,C,15.6,Super,2.04,31.82
2020-05-10 03:00:14,B,11.0,Regular,1.8,19.8
2020-05-10 05:21:27,C,23.0,Super,2.04,46.92
2020-05-10 07:42:40,A,21.3,Premium,1.87,39.83
2020-05-10 10:03:53,A,19.8,Super,2.04,40.39
2020-05-10 12:25:06,A,35.4,Regular,1.8,63.72
2020-05-10 14:46:19,C,21.5,Super,2.04,43.86
2020-05-10 17:07:32,C,22.4,Premium,1.87,41.89
2020-05-10 19:28:45,C,16.5,Premium,1.87,30.86
2020-05-10 21:49:58,C,28.5,Super,2.04,58.14
2020-05-11 00:11:11,C,26.7,Regular,1.8,48.06
2020-05-11 02:32:24,A,31.6,Premium,1.87,59.09
2020-05-11 04:53:37,B,19.8,Premium,1.87,37.03
2020-05-11 07:14:50,A,36.3,Super,2.04,74.05
2020-05-11 09:36:03,C,38.0,Premium,1.87,71.06
2020-05-11 11:57:16,A,31.2,Premium,1.87,58.34
2020-05-11 14:18:29,C,11.8,Regular,1.8,21.24
2020-05-11 16:39:42,C,11.9,Regular,1.8,21.42
2020-05-11 19:00:55,A,17.8,Regular,1.8,32.04
2020-05-11 21:22:08,C,14.3,Super,2.04,29.17
2020-05-11 23:43:21,B,25.5,Premium,1.87,47.68
2020-05-12 02:04:34,C,26.0,Super,2.04,53.04
2020-05-12 04:25:47,B,30.2,Premium,1.87,56.47
2020-05-12 06:47:00,B,29.0,Premium,1.87,54.23
2020-05-12 09:08:13,C,17.4,Premium,1.87,32.54
2020-05-12 11:29:26,A,21.2,Regular,1.8,38.16
2020-05-12 13:50:39,B,37.0,Super,2.04,75.48
2020-05-12 16:11:52,A,5.0,Super,2.04,10.2
2020-05-12 18:33:05,B,26.3,Premium,1.87,49.18
2020-05-12 20:54:18,C,22.7,Super,2.04,46.31
2020-05-12 23:15:31,C,27.5,Regular,1.8,49.5
2020-05-13 01:36:44,B,13.1,Super,2.04,26.72
2020-05-13 03:57:57,C,9.3,Premium,1.87,17.39
2020-05-13 06:19:10,B,34.1,Regular,1.8,61.38
2020-05-13 08:40:23,C,5.0,Regular,1.8,9.0
2020-05-13 11:01:36,A,36.6,Premium,1.87,68.44
2020-05-13 13:22:49,C,22.1,Super,2.04,45.08
2020-05-13 15:44:02,A,39.2,Premium,1.87,73.3
2020-05-13 18:05:15,C,9.0,Super,2.04,18.36
2020-05-13 20:26:28,A,17.2,Super,2.04,35.09
2020-05-13 22:47:41,C,5.0,Regular,1.8,9.0
2020-05-14 01:08:54,A,13.2,Premium,1.87,24.68
2020-05-14 03:30:07,B,24.0,Regular,1.8,43.2
2020-05-14 05:51:20,B,5.0,Premium,1.87,9.35
2020-05-14 08:12:33,A,17.7,Premium,1.87,33.1
2020-05-14 10:33:46,C,5.0,Regular,1.8,9.0
2020-05-14 12:54:59,A,19.1,Premium,1.87,35.72
2020-05-14 15:16:12,C,31.2,Premium,1.87,58.34
2020-05-14 17:37:25,B,26.0,Super,2.04,53.04
2020-05-14 19:58:38,C,36.2,Premium,1.87,67.69
2020-05-14 22:19:51,B,36.8,Premium,1.87,68.82
2020-05-15 00:41:04,C,33.2,Regular,1.8,59.76
2020-05-15 03:02:17,C,12.3,Regular,1.8,22.14
2020-05-15 05:23:30,C,12.0,Premium,1.87,22.44
